id	P_syn	pi_syn	syn_length	P_nonsyn	pi_nonsyn	nonsyn_length	P_nonsense	pi_nonsense	nonsense_length	pin_pis	pinonsense_pis	div_syn_count	div_nonsyn_count	div_nonsense_count	div_syn	div_nonsyn	div_nonsense	KnKs	KnonsenseKs	geneID
AT3G48330.4	3	0.00422887171715	200	2	0.00115155825785276	652	0	0	652	0.272308628607169	0	22	6	1	0.137214137214137	0.0112640801001252	0.00187734668335419	0.0820912504266697	0.0136818750711116	AT3G48330
AT3G51870.1	3	0.00291971429592754	276	1	0.000775842352511724	870	0	0	870	0.2657254353941	0	37	13	0	0.134872417982989	0.0150173276857913	0	0.111344690859516	0	AT3G51870
AT3G56070.1	1	0.00429799426934097	116.333333333333	0	0.000109557722345788	414.666666666667	0	0	414.666666666667	0.0254904300657866	0	29	9	0	0.249283667621777	0.0217041800643087	0	0.0870661935913072	0	AT3G56070
AT3G57080.1	4	0.00550809218943297	151.666666666667	1	0.000517194795305412	517.333333333333	0	0	517.333333333333	0.0938972656081588	0	21	24	0	0.138461538461538	0.0463917525773196	0	0.335051546391752	0	AT3G57080
AT3G63470.1	5	0.00798010859835127	346	1	0.000396168723662442	1163	0	0	1163	0.0496445278632289	0	38	9	0	0.109826589595376	0.00773860705073087	0	0.0704620536724442	0	AT3G63470
AT4G13720.2	2	0.0011348613331048	152.666666666667	1	0.000674064700442838	507.333333333333	0	0	507.333333333333	0.593962170337324	0	7	2	0	0.0897435897435897	0.00716845878136201	0	0.0798771121351766	0	AT4G13720
AT4G19380.2	7	0.00603964199605212	508.333333333333	9	0.00211975919613622	1798.66666666667	0	0	1798.66666666667	0.350974312305567	0	68	42	4	0.141568355308813	0.0247398389946986	0.00235617514235225	0.174755431330199	0.0166433744123999	AT4G19380
AT4G25090.1	3	0.00177826007443467	538.333333333333	0	2.31078121389395e-05	2011.66666666667	0	0	2011.66666666667	0.0129946189936732	0	90	44	0	0.16728624535316	0.021901443504231	0	0.130921962280847	0	AT4G25090
AT4G25880.4	3	0.00180543592299035	569.333333333333	2	0.000682427535956653	2025.66666666667	0	0	2025.66666666667	0.377984910606157	0	76	46	0	0.135231316725979	0.0230692076228686	0	0.170590719527002	0	AT4G25880
AT4G26490.1	1	0.00214392721968577	180.333333333333	0	0	626.666666666667	0	0	626.666666666667	0	0	17	14	1	0.0944444444444444	0.0224358974358974	0.0016025641025641	0.237556561085973	0.0169683257918552	AT4G26490
AT4G27340.1	2	0.00163075434868095	420	4	0.000470497708570833	1440	0	0	1440	0.288515378757934	0	55	38	0	0.131160572337043	0.0264869888475836	0	0.201943224062183	0	AT4G27340
AT4G27830.1	0	0.000395854634058704	329.333333333333	1	0.000262258956497634	1197.66666666667	0	0	1197.66666666667	0.662513291327901	0	33	35	0	0.100917431192661	0.0293870696893367	0	0.291199145103427	0	AT4G27830
AT4G29180.2	2	0.00142495552748112	609	0	0	2133	0	0	2133	0	0	11	13	1	0.22	0.0742857142857143	0.00571428571428571	0.337662337662338	0.025974025974026	AT4G29180
AT4G29950.1	6	0.00407837965745403	546.333333333333	2	0.00050070877632605	1940.66666666667	0	0	1940.66666666667	0.122771497109375	0	62	35	0	0.113483831604637	0.0180350395053246	0	0.158921665318425	0	AT4G29950
AT4G31660.1	1	0.00303592435486364	161.333333333333	2	0.0019792591291917	594.666666666667	0	0	594.666666666667	0.651946128374666	0	43	41	0	0.305687203791469	0.078343949044586	0	0.256287957339653	0	AT4G31660
AT4G32100.1	0	0	81	0	0	288	0	0	288	NA	NA	11	17	2	0.165829145728643	0.0709318497913769	0.00834492350486787	0.42774054874194	0.0503224174990517	AT4G32100
AT4G32710.1	1	0.000843011331241365	556.666666666667	0	0.000109245777741362	1639.33333333333	0	0	1639.33333333333	0.12958992802682	0	67	45	0	0.126574307304786	0.0281308605959575	0	0.222247794161097	0	AT4G32710
AT5G03560.2	0	0	244.333333333333	1	0.000208307772358325	847.666666666667	1	5.24038147172632e-05	847.666666666667	Inf	Inf	30	19	1	0.191082802547771	0.0332749562171629	0.00175131348511384	0.174138937536486	0.0091652072387624	AT5G03560
AT5G04950.1	2	0.00063580937134016	209.666666666667	0	0	753.333333333333	0	0	753.333333333333	0	0	20	9	0	0.095389507154213	0.0119469026548673	0	0.125243362831858	0	AT5G04950
AT5G06020.1	1	0.00393075899308949	85.6666666666667	3	0.00352064523068673	370.333333333333	0	0.00011734495316198	370.333333333333	0.89566550299223	0.0298530012570803	9	4	1	0.284210526315789	0.0332409972299169	0.00831024930747922	0.116959064327485	0.0292397660818713	AT5G06020
AT5G07360.1	0	0.000181750764516291	467.333333333333	1	0.000290319099743059	1512.66666666667	0	0	1512.66666666667	1.59734733724895	0	44	29	2	0.114384748700173	0.0223019738528582	0.00153806716226609	0.194973316865139	0.0134464356458717	AT5G07360
AT5G16970.1	0	0.000538720788840779	231	1	0.000154206966817844	807	0	0	807	0.286246549255444	0	35	25	0	0.151515151515152	0.0309789343246592	0	0.204460966542751	0	AT5G16970
AT5G23000.1	0	0.00120523166018343	204	0	0.000113087383189618	786	0	0	786	0.0938304119661168	0	19	32	0	0.0942148760330579	0.0409032807839795	0	0.434148857443993	0	AT5G23000
AT5G27680.2	2	0.00125015168505894	553.666666666667	9	0.000954841960999928	2023.33333333333	0	0	2023.33333333333	0.763780885481037	0	69	69	0	0.125075528700906	0.0342205323193916	0	0.27359894197388	0	AT5G27680
AT5G41480.1	13	0.00733637118090227	379.333333333333	6	0.00185375982329186	1213.66666666667	0	4.01675363911013e-05	1213.66666666667	0.252680756954813	0.00547512324562636	53	34	1	0.143631436314363	0.0278004905968929	0.000817661488143908	0.193554359061386	0.00569277526651136	AT5G41480
AT5G46240.1	17	0.0122646709044676	430	9	0.00266032716423489	1604	0	0	1604	0.216909787874195	0	64	37	0	0.149532710280374	0.0230961298377029	0	0.154455368289638	0	AT5G46240
AT5G46260.1	6	0.00280589863136477	767	13	0.0017818962824617	2851	0	0	2851	0.635053691014844	0	113	159	1	0.156944444444444	0.0583272193690389	0.000366837857666911	0.371642459696531	0.00233737396035554	AT5G46260
AT5G50110.1	7	0.0146811294907703	200.333333333333	3	0.00161353185562409	678.666666666667	0	0	678.666666666667	0.109905157953853	0	9	10	0	0.0613636363636364	0.0208188757807078	0	0.339270568278202	0	AT5G50110
AT5G61960.1	4	0.000709262645497059	1813.33333333333	0	0	6409.66666666667	0	0	6409.66666666667	0	0	62	35	0	0.103852596314908	0.0165955429113324	0	0.159799018033313	0	AT5G61960
AT5G62260.3	6	0.00816722610545642	290.666666666667	4	0.00144427867863767	924.333333333333	0	0	924.333333333333	0.17683833654033	0	36	25	0	0.125435540069686	0.0273822562979189	0	0.218297432152854	0	AT5G62260
AT5G66670.3	7	0.00838933456213792	266.666666666667	3	0.00228057633226094	960.333333333333	0	0	960.333333333333	0.271842339266509	0	25	31	0	0.09375	0.0322804581742451	0	0.344324887191947	0	AT5G66670
